ZipCode,City,MixedCity,StateCode,County,MixedCounty,Latitude,Longitude
36257,DE ARMANVILLE,De Armanville,AL,CALHOUN,Calhoun,33.6246,-85.7513
36258,DELTA,Delta,AL,CLAY,Clay,33.467242,-85.709512
36260,EASTABOGA,Eastaboga,AL,CALHOUN,Calhoun,33.586465,-86.001101
36261,EDWARDSVILLE,Edwardsville,AL,CLEBURNE,Cleburne,33.7075,-85.5095
36262,FRUITHURST,Fruithurst,AL,CLEBURNE,Cleburne,33.780186,-85.489042
36263,GRAHAM,Graham,AL,RANDOLPH,Randolph,33.462309,-85.36611
36264,HEFLIN,Heflin,AL,CLEBURNE,Cleburne,33.62075,-85.553122
36265,JACKSONVILLE,Jacksonville,AL,CALHOUN,Calhoun,33.855077,-85.77596
36274,ROANOKE,Roanoke,AL,RANDOLPH,Randolph,33.17202,-85.379819
36275,SPRING GARDEN,Spring Garden,AL,CHEROKEE,Cherokee,33.9728,-85.5537
36276,WADLEY,Wadley,AL,RANDOLPH,Randolph,33.115953,-85.60725
36277,WEAVER,Weaver,AL,CALHOUN,Calhoun,33.756856,-85.825622
36278,WEDOWEE,Wedowee,AL,RANDOLPH,Randolph,33.331888,-85.510222
36279,WELLINGTON,Wellington,AL,CALHOUN,Calhoun,33.869967,-85.896014
36323,ELBA,Elba,AL,COFFEE,Coffee,31.419842,-86.089185
36330,ENTERPRISE,Enterprise,AL,COFFEE,Coffee,31.368425,-85.869335
36331,ENTERPRISE,Enterprise,AL,COFFEE,Coffee,31.3153,-85.8554
36340,GENEVA,Geneva,AL,GENEVA,Geneva,31.076365,-85.907536
36343,GORDON,Gordon,AL,HOUSTON,Houston,31.095784,-85.119624
36344,HARTFORD,Hartford,AL,GENEVA,Geneva,31.095364,-85.71676
36345,HEADLAND,Headland,AL,HENRY,Henry,31.349864,-85.321351
36346,JACK,Jack,AL,COFFEE,Coffee,31.535729,-85.955565
36349,MALVERN,Malvern,AL,GENEVA,Geneva,31.141258,-85.507684
36350,MIDLAND CITY,Midland City,AL,DALE,Dale,31.411345,-85.495512
36401,EVERGREEN,Evergreen,AL,CONECUH,Conecuh,31.494984,-86.913842
36420,ANDALUSIA,Andalusia,AL,COVINGTON,Covington,31.223546,-86.601949
36421,ANDALUSIA,Andalusia,AL,COVINGTON,Covington,31.33536,-86.408769
36425,BEATRICE,Beatrice,AL,MONROE,Monroe,31.740868,-87.108083
36426,BREWTON,Brewton,AL,ESCAMBIA,Escambia,31.144278,-87.067169
36467,OPP,Opp,AL,COVINGTON,Covington,31.276788,-86.28336
36470,PERDUE HILL,Perdue Hill,AL,MONROE,Monroe,31.497088,-87.543067
36471,PETERMAN,Peterman,AL,MONROE,Monroe,31.640671,-87.237945
36473,RANGE,Range,AL,CONECUH,Conecuh,31.323156,-87.31626
36474,RED LEVEL,Red Level,AL,COVINGTON,Covington,31.446554,-86.593714
36475,REPTON,Repton,AL,CONECUH,Conecuh,31.442735,-87.184234
36476,RIVER FALLS,River Falls,AL,COVINGTON,Covington,31.359057,-86.551498
36477,SAMSON,Samson,AL,GENEVA,Geneva,31.132109,-86.0698
36480,URIAH,Uriah,AL,MONROE,Monroe,31.330526,-87.623678
36481,VREDENBURGH,Vredenburgh,AL,MONROE,Monroe,31.694539,-87.371788
36482,WHATLEY,Whatley,AL,CLARKE,Clarke,31.636075,-87.622689
36511,BON SECOUR,Bon Secour,AL,BALDWIN,Baldwin,30.312316,-87.742554
36512,BUCKS,Bucks,AL,MOBILE,Mobile,31.0113,-88.0226
36513,CALVERT,Calvert,AL,WASHINGTON,Washington,31.171377,-87.993215
36515,CARLTON,Carlton,AL,CLARKE,Clarke,31.326031,-87.837604
36518,CHATOM,Chatom,AL,WASHINGTON,Washington,31.5119,-88.264942
36521,CHUNCHULA,Chunchula,AL,MOBILE,Mobile,30.960928,-88.18828
36522,CITRONELLE,Citronelle,AL,MOBILE,Mobile,31.034107,-88.265638
36523,CODEN,Coden,AL,MOBILE,Mobile,30.381477,-88.187407
36524,COFFEEVILLE,Coffeeville,AL,CLARKE,Clarke,31.791973,-88.030584
36535,FOLEY,Foley,AL,BALDWIN,Baldwin,30.383821,-87.715678
36536,FOLEY,Foley,AL,BALDWIN,Baldwin,30.4064,-87.6838
36538,FRANKVILLE,Frankville,AL,WASHINGTON,Washington,31.642921,-88.141471
36539,FRUITDALE,Fruitdale,AL,WASHINGTON,Washington,31.343302,-88.304693
36540,GAINESTOWN,Gainestown,AL,CLARKE,Clarke,31.465684,-87.671899
36541,GRAND BAY,Grand Bay,AL,MOBILE,Mobile,30.486229,-88.3308
36542,GULF SHORES,Gulf Shores,AL,BALDWIN,Baldwin,30.283142,-87.799794
36543,HUXFORD,Huxford,AL,ESCAMBIA,Escambia,31.2214,-87.4603
36544,IRVINGTON,Irvington,AL,MOBILE,Mobile,30.477624,-88.228237
36545,JACKSON,Jackson,AL,CLARKE,Clarke,31.46492,-87.890716
36558,MILLRY,Millry,AL,WASHINGTON,Washington,31.605932,-88.277556
36559,MONTROSE,Montrose,AL,BALDWIN,Baldwin,30.566672,-87.903787
36560,MOUNT VERNON,Mount Vernon,AL,MOBILE,Mobile,31.089512,-88.04101
36561,ORANGE BEACH,Orange Beach,AL,BALDWIN,Baldwin,30.28222,-87.56498
36562,PERDIDO,Perdido,AL,BALDWIN,Baldwin,31.039348,-87.661802
36564,POINT CLEAR,Point Clear,AL,BALDWIN,Baldwin,30.472192,-87.924555
36567,ROBERTSDALE,Robertsdale,AL,BALDWIN,Baldwin,30.614865,-87.564862
36568,SAINT ELMO,Saint Elmo,AL,MOBILE,Mobile,30.5036,-88.2528
36569,SAINT STEPHENS,Saint Stephens,AL,WASHINGTON,Washington,31.536547,-88.035735
36483,WING,Wing,AL,COVINGTON,Covington,31.128572,-86.641524
36501,ALMA,Alma,AL,CLARKE,Clarke,31.466056,-87.725234
36502,ATMORE,Atmore,AL,ESCAMBIA,Escambia,31.174268,-87.494964
36503,ATMORE,Atmore,AL,ESCAMBIA,Escambia,31.0239,-87.4938
36504,ATMORE,Atmore,AL,ESCAMBIA,Escambia,31.0239,-87.4938
36505,AXIS,Axis,AL,MOBILE,Mobile,30.954331,-88.018212
36507,BAY MINETTE,Bay Minette,AL,BALDWIN,Baldwin,30.886059,-87.758137
36509,BAYOU LA BATRE,Bayou La Batre,AL,MOBILE,Mobile,30.404099,-88.260304
36525,CREOLA,Creola,AL,MOBILE,Mobile,30.935892,-87.996768
36526,DAPHNE,Daphne,AL,BALDWIN,Baldwin,30.604252,-87.858161
36527,SPANISH FORT,Spanish Fort,AL,BALDWIN,Baldwin,30.741272,-87.900287
36528,DAUPHIN ISLAND,Dauphin Island,AL,MOBILE,Mobile,30.256738,-88.19395
36529,DEER PARK,Deer Park,AL,WASHINGTON,Washington,31.20026,-88.291625
36530,ELBERTA,Elberta,AL,BALDWIN,Baldwin,30.407426,-87.54188
36532,FAIRHOPE,Fairhope,AL,BALDWIN,Baldwin,30.482441,-87.866974
36533,FAIRHOPE,Fairhope,AL,BALDWIN,Baldwin,30.5229,-87.9033
36547,GULF SHORES,Gulf Shores,AL,BALDWIN,Baldwin,30.2455,-87.7009
36548,LEROY,Leroy,AL,WASHINGTON,Washington,31.475368,-87.962711
36549,LILLIAN,Lillian,AL,BALDWIN,Baldwin,30.416925,-87.4495
36550,LITTLE RIVER,Little River,AL,BALDWIN,Baldwin,31.206554,-87.795105
36551,LOXLEY,Loxley,AL,BALDWIN,Baldwin,30.640279,-87.737705
36553,MC INTOSH,Mc Intosh,AL,WASHINGTON,Washington,31.241924,-88.073924
36555,MAGNOLIA SPRINGS,Magnolia Springs,AL,BALDWIN,Baldwin,30.398775,-87.776247
36556,MALCOLM,Malcolm,AL,WASHINGTON,Washington,31.210047,-87.973292
36571,SARALAND,Saraland,AL,MOBILE,Mobile,30.873601,-88.095336
36572,SATSUMA,Satsuma,AL,MOBILE,Mobile,30.83156,-88.017825
36574,SEMINOLE,Seminole,AL,BALDWIN,Baldwin,30.530269,-87.475889
36575,SEMMES,Semmes,AL,MOBILE,Mobile,30.783878,-88.271423
36576,SILVERHILL,Silverhill,AL,BALDWIN,Baldwin,30.519944,-87.763628
36577,SPANISH FORT,Spanish Fort,AL,BALDWIN,Baldwin,30.665411,-87.941996
36578,STAPLETON,Stapleton,AL,BALDWIN,Baldwin,30.74162,-87.776734
36579,STOCKTON,Stockton,AL,BALDWIN,Baldwin,31.080303,-87.828992
36580,SUMMERDALE,Summerdale,AL,BALDWIN,Baldwin,30.47357,-87.695914
36581,SUNFLOWER,Sunflower,AL,WASHINGTON,Washington,31.356815,-87.988143
36582,THEODORE,Theodore,AL,MOBILE,Mobile,30.500838,-88.203232
36583,TIBBIE,Tibbie,AL,WASHINGTON,Washington,31.383468,-88.269749
36584,VINEGAR BEND,Vinegar Bend,AL,WASHINGTON,Washington,31.27418,-88.38229
36585,WAGARVILLE,Wagarville,AL,WASHINGTON,Washington,31.400455,-88.057374
36587,WILMER,Wilmer,AL,MOBILE,Mobile,30.821916,-88.32829
36590,THEODORE,Theodore,AL,MOBILE,Mobile,30.5475,-88.1753
36601,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36602,MOBILE,Mobile,AL,MOBILE,Mobile,30.688342,-88.033005
36603,MOBILE,Mobile,AL,MOBILE,Mobile,30.685531,-88.05223
36604,MOBILE,Mobile,AL,MOBILE,Mobile,30.684648,-88.067275
36605,MOBILE,Mobile,AL,MOBILE,Mobile,30.598161,-88.089824
36606,MOBILE,Mobile,AL,MOBILE,Mobile,30.665624,-88.103864
36607,MOBILE,Mobile,AL,MOBILE,Mobile,30.701232,-88.102566
36608,MOBILE,Mobile,AL,MOBILE,Mobile,30.66657,-88.266256
36609,MOBILE,Mobile,AL,MOBILE,Mobile,30.659271,-88.158554
36610,MOBILE,Mobile,AL,MOBILE,Mobile,30.737624,-88.058546
36611,MOBILE,Mobile,AL,MOBILE,Mobile,30.775593,-88.079468
36630,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36633,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36640,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36641,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36644,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36652,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36660,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36663,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36670,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36671,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36675,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36685,MOBILE,Mobile,AL,MOBILE,Mobile,30.6674,-88.1804
36688,MOBILE,Mobile,AL,MOBILE,Mobile,30.695894,-88.182407
36689,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36691,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36693,MOBILE,Mobile,AL,MOBILE,Mobile,30.626775,-88.150728
36695,MOBILE,Mobile,AL,MOBILE,Mobile,30.631045,-88.298522
36701,SELMA,Selma,AL,DALLAS,Dallas,32.46503,-87.025998
36702,SELMA,Selma,AL,DALLAS,Dallas,32.4074,-87.0213
36703,SELMA,Selma,AL,DALLAS,Dallas,32.438442,-86.898766
36720,ALBERTA,Alberta,AL,WILCOX,Wilcox,32.146356,-87.347604
36721,ANNEMANIE,Annemanie,AL,WILCOX,Wilcox,32.0555,-87.5662
36722,ARLINGTON,Arlington,AL,WILCOX,Wilcox,32.076245,-87.562152
36723,BOYKIN,Boykin,AL,WILCOX,Wilcox,32.093615,-87.282594
36752,LOWNDESBORO,Lowndesboro,AL,LOWNDES,Lowndes,32.296901,-86.64294
36753,MC WILLIAMS,Mc Williams,AL,WILCOX,Wilcox,31.8356,-87.1016
36754,MAGNOLIA,Magnolia,AL,MARENGO,Marengo,32.130815,-87.708717
36756,MARION,Marion,AL,PERRY,Perry,32.679007,-87.271504
36758,PLANTERSVILLE,Plantersville,AL,DALLAS,Dallas,32.618788,-86.891513
36759,MARION JUNCTION,Marion Junction,AL,DALLAS,Dallas,32.402254,-87.26474
36761,MINTER,Minter,AL,DALLAS,Dallas,32.094484,-86.982836
36762,MORVIN,Morvin,AL,CLARKE,Clarke,31.9709,-87.9753
36612,MOBILE,Mobile,AL,MOBILE,Mobile,30.751428,-88.112888
36613,EIGHT MILE,Eight Mile,AL,MOBILE,Mobile,30.80885,-88.178103
36615,MOBILE,Mobile,AL,MOBILE,Mobile,30.632259,-88.067572
36616,MOBILE,Mobile,AL,MOBILE,Mobile,30.7006,-88.0455
36617,MOBILE,Mobile,AL,MOBILE,Mobile,30.717539,-88.093979
36618,MOBILE,Mobile,AL,MOBILE,Mobile,30.739591,-88.170248
36619,MOBILE,Mobile,AL,MOBILE,Mobile,30.593573,-88.18934
36625,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36628,MOBILE,Mobile,AL,MOBILE,Mobile,30.6945,-88.0431
36726,CAMDEN,Camden,AL,WILCOX,Wilcox,31.989288,-87.285678
36727,CAMPBELL,Campbell,AL,CLARKE,Clarke,31.956012,-88.051802
36728,CATHERINE,Catherine,AL,WILCOX,Wilcox,32.154942,-87.471136
36732,DEMOPOLIS,Demopolis,AL,MARENGO,Marengo,32.415375,-87.918823
36736,DIXONS MILLS,Dixons Mills,AL,MARENGO,Marengo,32.068185,-87.779951
36738,FAUNSDALE,Faunsdale,AL,MARENGO,Marengo,32.393012,-87.619438
36740,FORKLAND,Forkland,AL,GREENE,Greene,32.643682,-87.908989
36741,FURMAN,Furman,AL,WILCOX,Wilcox,32.0064,-86.9666
36742,GALLION,Gallion,AL,MARENGO,Marengo,32.477765,-87.718781
36744,GREENSBORO,Greensboro,AL,HALE,Hale,32.70787,-87.616988
36745,JEFFERSON,Jefferson,AL,MARENGO,Marengo,32.3867,-87.8984
36748,LINDEN,Linden,AL,MARENGO,Marengo,32.288776,-87.83664
36749,JONES,Jones,AL,AUTAUGA,Autauga,32.548952,-86.854721
36750,MAPLESVILLE,Maplesville,AL,CHILTON,Chilton,32.791824,-86.856422
36751,LOWER PEACH TREE,Lower Peach Tree,AL,WILCOX,Wilcox,31.886003,-87.56916
36763,MYRTLEWOOD,Myrtlewood,AL,MARENGO,Marengo,32.251526,-87.975356
36764,NANAFALIA,Nanafalia,AL,MARENGO,Marengo,32.1125,-87.9882
36765,NEWBERN,Newbern,AL,HALE,Hale,32.590418,-87.564084
36766,OAK HILL,Oak Hill,AL,WILCOX,Wilcox,31.9217,-87.0814
36767,ORRVILLE,Orrville,AL,DALLAS,Dallas,32.24971,-87.20397
36768,PINE APPLE,Pine Apple,AL,WILCOX,Wilcox,31.93847,-87.015682
36769,PINE HILL,Pine Hill,AL,WILCOX,Wilcox,31.997468,-87.543895
36773,SAFFORD,Safford,AL,DALLAS,Dallas,32.301062,-87.382803
36775,SARDIS,Sardis,AL,DALLAS,Dallas,32.22332,-87.032384
36776,SAWYERVILLE,Sawyerville,AL,HALE,Hale,32.73352,-87.755594
36782,SWEET WATER,Sweet Water,AL,MARENGO,Marengo,32.134298,-87.916462
36783,THOMASTON,Thomaston,AL,MARENGO,Marengo,32.252928,-87.610059
36849,AUBURN UNIVERSITY,Auburn University,AL,LEE,Lee,32.599435,-85.488958
36850,CAMP HILL,Camp Hill,AL,TALLAPOOSA,Tallapoosa,32.804249,-85.66997
36851,COTTONTON,Cottonton,AL,RUSSELL,Russell,32.1469,-85.0737
36852,CUSSETA,Cusseta,AL,LEE,Lee,32.759879,-85.26481
36853,DADEVILLE,Dadeville,AL,TALLAPOOSA,Tallapoosa,32.830089,-85.752156
36854,VALLEY,Valley,AL,CHAMBERS,Chambers,32.760178,-85.197926
36855,FIVE POINTS,Five Points,AL,CHAMBERS,Chambers,33.02403,-85.330284
36856,FORT MITCHELL,Fort Mitchell,AL,RUSSELL,Russell,32.292881,-84.974062
36858,HATCHECHUBBEE,Hatchechubbee,AL,RUSSELL,Russell,32.298202,-85.305281
36859,HOLY TRINITY,Holy Trinity,AL,RUSSELL,Russell,32.1469,-85.0737
36860,HURTSBORO,Hurtsboro,AL,RUSSELL,Russell,32.278489,-85.407695
36861,JACKSONS GAP,Jacksons Gap,AL,TALLAPOOSA,Tallapoosa,32.877696,-85.82704
36862,LAFAYETTE,Lafayette,AL,CHAMBERS,Chambers,32.916954,-85.439526
36863,LANETT,Lanett,AL,CHAMBERS,Chambers,32.896902,-85.255222
36865,LOACHAPOKA,Loachapoka,AL,LEE,Lee,32.6046,-85.5995
36866,NOTASULGA,Notasulga,AL,MACON,Macon,32.568498,-85.7023
36867,PHENIX CITY,Phenix City,AL,RUSSELL,Russell,32.49148,-85.031052
36868,PHENIX CITY,Phenix City,AL,RUSSELL,Russell,32.4709,-85.0005
36869,PHENIX CITY,Phenix City,AL,RUSSELL,Russell,32.407413,-85.104656
36870,PHENIX CITY,Phenix City,AL,LEE,Lee,32.485808,-85.121304
36871,PITTSVIEW,Pittsview,AL,RUSSELL,Russell,32.173169,-85.120382
36872,VALLEY,Valley,AL,LEE,Lee,32.7773,-85.1473
36874,SALEM,Salem,AL,LEE,Lee,32.569392,-85.210476
36916,PENNINGTON,Pennington,AL,CHOCTAW,Choctaw,32.231961,-88.025998
36919,SILAS,Silas,AL,CHOCTAW,Choctaw,31.77982,-88.279018
36921,TOXEY,Toxey,AL,CHOCTAW,Choctaw,31.969595,-88.261234
36922,WARD,Ward,AL,CHOCTAW,Choctaw,32.292504,-88.183868
36925,YORK,York,AL,SUMTER,Sumter,32.460387,-88.1621
37010,ADAMS,Adams,TN,ROBERTSON,Robertson,36.560758,-87.103727
37011,ANTIOCH,Antioch,TN,DAVIDSON,Davidson,36.0601,-86.6725
37012,ALEXANDRIA,Alexandria,TN,DEKALB,Dekalb,36.065104,-85.996148
37013,ANTIOCH,Antioch,TN,DAVIDSON,Davidson,36.037654,-86.63697
37014,ARRINGTON,Arrington,TN,WILLIAMSON,Williamson,35.873684,-86.653925
37015,ASHLAND CITY,Ashland City,TN,CHEATHAM,Cheatham,36.289526,-87.066014
37016,AUBURNTOWN,Auburntown,TN,CANNON,Cannon,35.961034,-86.113628
37031,CASTALIAN SPRINGS,Castalian Springs,TN,SUMNER,Sumner,36.373984,-86.291926
37032,CEDAR HILL,Cedar Hill,TN,ROBERTSON,Robertson,36.536694,-87.025776
37033,CENTERVILLE,Centerville,TN,HICKMAN,Hickman,35.74664,-87.5332
37034,CHAPEL HILL,Chapel Hill,TN,MARSHALL,Marshall,35.641873,-86.692839
37035,CHAPMANSBORO,Chapmansboro,TN,CHEATHAM,Cheatham,36.375999,-87.120764
37036,CHARLOTTE,Charlotte,TN,DICKSON,Dickson,36.250666,-87.2839
37037,CHRISTIANA,Christiana,TN,RUTHERFORD,Rutherford,35.696272,-86.372098
37040,CLARKSVILLE,Clarksville,TN,MONTGOMERY,Montgomery,36.516546,-87.32203
37041,CLARKSVILLE,Clarksville,TN,MONTGOMERY,Montgomery,36.5294,-87.3594
37051,CUMBERLAND FURNACE,Cumberland Furnace,TN,DICKSON,Dickson,36.295984,-87.42216
37052,CUNNINGHAM,Cunningham,TN,MONTGOMERY,Montgomery,36.370199,-87.409512
37055,DICKSON,Dickson,TN,DICKSON,Dickson,36.062811,-87.430258
37056,DICKSON,Dickson,TN,DICKSON,Dickson,36.0769,-87.3879
37057,DIXON SPRINGS,Dixon Springs,TN,SMITH,Smith,36.401002,-86.022788
37058,DOVER,Dover,TN,STEWART,Stewart,36.515794,-87.882438
37059,DOWELLTOWN,Dowelltown,TN,DEKALB,Dekalb,35.964181,-85.906512
37060,EAGLEVILLE,Eagleville,TN,RUTHERFORD,Rutherford,35.746288,-86.635458
37061,ERIN,Erin,TN,HOUSTON,Houston,36.273067,-87.652431
37062,FAIRVIEW,Fairview,TN,WILLIAMSON,Williamson,35.99135,-87.131607
37063,FOSTERVILLE,Fosterville,TN,RUTHERFORD,Rutherford,35.6534,-86.4032
36784,THOMASVILLE,Thomasville,AL,CLARKE,Clarke,31.920948,-87.878678
36785,TYLER,Tyler,AL,LOWNDES,Lowndes,32.28015,-86.818176
36786,UNIONTOWN,Uniontown,AL,PERRY,Perry,32.457049,-87.447081
36790,STANTON,Stanton,AL,CHILTON,Chilton,32.7258,-86.939044
36792,RANDOLPH,Randolph,AL,BIBB,Bibb,32.923135,-86.893513
36793,LAWLEY,Lawley,AL,BIBB,Bibb,32.840095,-86.998126
36801,OPELIKA,Opelika,AL,LEE,Lee,32.683322,-85.403409
36802,OPELIKA,Opelika,AL,LEE,Lee,32.6466,-85.3814
36803,OPELIKA,Opelika,AL,LEE,Lee,32.6454,-85.3786
36804,OPELIKA,Opelika,AL,LEE,Lee,32.556397,-85.33065
36830,AUBURN,Auburn,AL,LEE,Lee,32.557826,-85.479864
36831,AUBURN,Auburn,AL,LEE,Lee,32.6099,-85.4809
36832,AUBURN,Auburn,AL,LEE,Lee,32.570735,-85.575415
36875,SEALE,Seale,AL,RUSSELL,Russell,32.313804,-85.167778
36877,SMITHS STATION,Smiths Station,AL,LEE,Lee,32.565355,-85.093993
36879,WAVERLY,Waverly,AL,LEE,Lee,32.729083,-85.536856
36901,BELLAMY,Bellamy,AL,SUMTER,Sumter,32.426668,-88.135101
36904,BUTLER,Butler,AL,CHOCTAW,Choctaw,32.090524,-88.232843
36907,CUBA,Cuba,AL,SUMTER,Sumter,32.43391,-88.320152
36908,GILBERTOWN,Gilbertown,AL,CHOCTAW,Choctaw,31.90975,-88.316134
36910,JACHIN,Jachin,AL,CHOCTAW,Choctaw,32.230916,-88.221534
36912,LISMAN,Lisman,AL,CHOCTAW,Choctaw,32.218745,-88.346438
36913,MELVIN,Melvin,AL,CHOCTAW,Choctaw,31.9305,-88.4586
36915,NEEDHAM,Needham,AL,CHOCTAW,Choctaw,31.978512,-88.342086
37018,BEECHGROVE,Beechgrove,TN,COFFEE,Coffee,35.64616,-86.192703
37019,BELFAST,Belfast,TN,MARSHALL,Marshall,35.391098,-86.716929
37020,BELL BUCKLE,Bell Buckle,TN,BEDFORD,Bedford,35.636654,-86.397696
37022,BETHPAGE,Bethpage,TN,SUMNER,Sumner,36.492925,-86.29454
37023,BIG ROCK,Big Rock,TN,STEWART,Stewart,36.583633,-87.731716
37024,BRENTWOOD,Brentwood,TN,WILLIAMSON,Williamson,36.0347,-86.7836
37025,BON AQUA,Bon Aqua,TN,HICKMAN,Hickman,35.935716,-87.3227
37026,BRADYVILLE,Bradyville,TN,CANNON,Cannon,35.704713,-86.109822
37027,BRENTWOOD,Brentwood,TN,WILLIAMSON,Williamson,36.001592,-86.780676
37028,BUMPUS MILLS,Bumpus Mills,TN,STEWART,Stewart,36.628267,-87.847932
37029,BURNS,Burns,TN,DICKSON,Dickson,36.037706,-87.264002
37030,CARTHAGE,Carthage,TN,SMITH,Smith,36.27431,-85.9718
37042,CLARKSVILLE,Clarksville,TN,MONTGOMERY,Montgomery,36.559662,-87.406921
37043,CLARKSVILLE,Clarksville,TN,MONTGOMERY,Montgomery,36.503322,-87.231542
37044,CLARKSVILLE,Clarksville,TN,MONTGOMERY,Montgomery,36.5324,-87.3543
37046,COLLEGE GROVE,College Grove,TN,WILLIAMSON,Williamson,35.782374,-86.717006
37047,CORNERSVILLE,Cornersville,TN,MARSHALL,Marshall,35.327168,-86.817672
37048,COTTONTOWN,Cottontown,TN,SUMNER,Sumner,36.488865,-86.586942
37049,CROSS PLAINS,Cross Plains,TN,ROBERTSON,Robertson,36.55573,-86.692706
37050,CUMBERLAND CITY,Cumberland City,TN,STEWART,Stewart,36.367817,-87.627119
37064,FRANKLIN,Franklin,TN,WILLIAMSON,Williamson,35.883237,-86.961133
37065,FRANKLIN,Franklin,TN,WILLIAMSON,Williamson,35.9253,-86.8688
37066,GALLATIN,Gallatin,TN,SUMNER,Sumner,36.388013,-86.46087
37067,FRANKLIN,Franklin,TN,WILLIAMSON,Williamson,35.908356,-86.777932
37068,FRANKLIN,Franklin,TN,WILLIAMSON,Williamson,35.9253,-86.8688
37069,FRANKLIN,Franklin,TN,WILLIAMSON,Williamson,35.991394,-86.914652
37070,GOODLETTSVILLE,Goodlettsville,TN,DAVIDSON,Davidson,36.3233,-86.7133
37071,GLADEVILLE,Gladeville,TN,WILSON,Wilson,36.1126,-86.4157
37072,GOODLETTSVILLE,Goodlettsville,TN,DAVIDSON,Davidson,36.354955,-86.76214
37073,GREENBRIER,Greenbrier,TN,ROBERTSON,Robertson,36.435182,-86.809947
37074,HARTSVILLE,Hartsville,TN,TROUSDALE,Trousdale,36.416826,-86.145742
37088,LEBANON,Lebanon,TN,WILSON,Wilson,36.2084,-86.2914
37089,LA VERGNE,La Vergne,TN,RUTHERFORD,Rutherford,36.0156,-86.5819
37090,LEBANON,Lebanon,TN,WILSON,Wilson,36.129102,-86.25484
37091,LEWISBURG,Lewisburg,TN,MARSHALL,Marshall,35.495021,-86.7644
37095,LIBERTY,Liberty,TN,DEKALB,Dekalb,35.973895,-85.938154
37096,LINDEN,Linden,TN,PERRY,Perry,35.576787,-87.842265
37097,LOBELVILLE,Lobelville,TN,PERRY,Perry,35.74619,-87.87581
37098,LYLES,Lyles,TN,HICKMAN,Hickman,35.866696,-87.325206
37101,MC EWEN,Mc Ewen,TN,HUMPHREYS,Humphreys,36.049196,-87.651752
37110,MCMINNVILLE,Mcminnville,TN,WARREN,Warren,35.68588,-85.763772
37129,MURFREESBORO,Murfreesboro,TN,RUTHERFORD,Rutherford,35.929939,-86.462967
37130,MURFREESBORO,Murfreesboro,TN,RUTHERFORD,Rutherford,35.892497,-86.316986
37131,MURFREESBORO,Murfreesboro,TN,RUTHERFORD,Rutherford,35.8457,-86.3903
37132,MURFREESBORO,Murfreesboro,TN,RUTHERFORD,Rutherford,35.848843,-86.362076
37133,MURFREESBORO,Murfreesboro,TN,RUTHERFORD,Rutherford,35.8457,-86.3903
37134,NEW JOHNSONVILLE,New Johnsonville,TN,HUMPHREYS,Humphreys,36.005031,-87.937995
37135,NOLENSVILLE,Nolensville,TN,WILLIAMSON,Williamson,35.934025,-86.671852
37136,NORENE,Norene,TN,WILSON,Wilson,36.0601,-86.2447
37137,NUNNELLY,Nunnelly,TN,HICKMAN,Hickman,35.880185,-87.502872
37138,OLD HICKORY,Old Hickory,TN,DAVIDSON,Davidson,36.249726,-86.614986
37140,ONLY,Only,TN,HICKMAN,Hickman,35.866852,-87.652848
37141,ORLINDA,Orlinda,TN,ROBERTSON,Robertson,36.613696,-86.701263
37142,PALMYRA,Palmyra,TN,MONTGOMERY,Montgomery,36.404986,-87.493897
37143,PEGRAM,Pegram,TN,CHEATHAM,Cheatham,36.127501,-87.031757
37144,PETERSBURG,Petersburg,TN,LINCOLN,Lincoln,35.306614,-86.685582
37145,PLEASANT SHADE,Pleasant Shade,TN,SMITH,Smith,36.368482,-85.901996
37075,HENDERSONVILLE,Hendersonville,TN,SUMNER,Sumner,36.34544,-86.601676
37076,HERMITAGE,Hermitage,TN,DAVIDSON,Davidson,36.143122,-86.589654
37077,HENDERSONVILLE,Hendersonville,TN,SUMNER,Sumner,36.3044,-86.62
37078,HURRICANE MILLS,Hurricane Mills,TN,HUMPHREYS,Humphreys,35.928568,-87.756789
37079,INDIAN MOUND,Indian Mound,TN,STEWART,Stewart,36.4777,-87.649234
37080,JOELTON,Joelton,TN,DAVIDSON,Davidson,36.323746,-86.931676
37082,KINGSTON SPRINGS,Kingston Springs,TN,CHEATHAM,Cheatham,36.086609,-87.110685
